CustomerID,recency_days,frequency,monetary,unique_products,avg_basket_value,avg_quantity,purchase_span_days,avg_interpurchase_days,segment
16814,7,7,1944.07,82,18.168878504672897,7.4485981308411215,571,95.16666666666667,2
16817,38,7,1474.8500000000001,69,18.435625,9.45,508,84.66666666666667,2
16818,96,4,1165.56,63,17.931692307692305,11.661538461538461,243,81.0,2
16820,216,1,497.61,26,19.138846153846153,11.807692307692308,0,0.0,0
16825,158,2,775.1800000000001,27,27.685000000000002,20.214285714285715,175,175.0,2
16828,155,1,15.0,1,15.0,1.0,0,0.0,0
16829,187,1,197.22,11,17.92909090909091,9.0,0,0.0,0
16830,334,1,325.91,23,14.170000000000002,11.478260869565217,0,0.0,0
16832,127,2,121.4,7,17.342857142857145,3.5714285714285716,62,62.0,0
16833,101,2,744.72,33,22.567272727272726,8.909090909090908,19,19.0,0
16835,278,2,180.85,10,18.085,6.1,419,419.0,2
16837,31,6,2219.68,98,18.652773109243697,10.352941176470589,249,49.8,2
16839,2,16,8470.8,73,67.76639999999999,39.616,576,38.4,2
16841,67,3,934.56,47,18.32470588235294,18.03921568627451,207,103.5,2
16842,70,2,866.95,37,18.846739130434784,11.934782608695652,86,86.0,2
16843,7,5,2841.88,105,25.602522522522523,32.34234234234234,209,52.25,2
16849,188,1,124.57,8,15.57125,4.125,0,0.0,0
16850,71,1,332.41,19,17.495263157894737,13.105263157894736,0,0.0,0
16851,213,1,102.99000000000001,6,17.165000000000003,13.5,0,0.0,0
16858,547,1,375.69000000000005,9,37.569,9.1,0,0.0,0
16861,31,2,173.76,6,28.959999999999997,23.333333333333332,216,216.0,2
16863,122,2,502.8,25,19.338461538461537,15.73076923076923,364,364.0,2
16866,65,2,153.95,6,25.65833333333333,5.5,272,272.0,2
16871,32,1,329.44,14,23.53142857142857,14.285714285714286,0,0.0,0
16872,127,1,388.36,3,129.45333333333335,127.33333333333333,0,0.0,0
16873,92,5,6576.74,177,25.5904280155642,14.093385214007782,332,83.0,2
16875,254,2,1326.13,73,17.681733333333334,9.613333333333333,21,21.0,0
16877,65,1,111.23,24,4.6345833333333335,2.875,0,0.0,0
16880,65,5,1340.25,108,9.179794520547945,4.376712328767123,271,67.75,2
16881,245,1,432.0,1,432.0,600.0,0,0.0,0
16882,245,1,489.41999999999996,24,20.3925,13.416666666666666,0,0.0,0
16883,219,2,272.48,33,7.364324324324325,2.7837837837837838,420,420.0,2
16884,303,2,429.84000000000003,26,16.532307692307693,12.307692307692308,0,0.0,0
16887,244,1,192.32999999999998,35,5.342499999999999,4.333333333333333,0,0.0,0
16889,68,2,1228.61,91,11.701047619047618,6.428571428571429,95,95.0,2
16891,121,4,566.12,144,3.6761038961038963,1.3311688311688312,517,172.33333333333334,2
16892,61,4,369.04,54,6.362758620689656,2.896551724137931,59,19.666666666666668,0
16893,486,1,145.93,44,3.242888888888889,1.3777777777777778,0,0.0,0
16895,184,1,202.27,57,3.26241935483871,1.467741935483871,0,0.0,0
16898,547,1,112.08,29,3.8648275862068964,3.2413793103448274,0,0.0,0
16899,32,2,379.18,33,11.15235294117647,2.911764705882353,269,269.0,2
16900,154,1,752.6800000000001,69,10.90840579710145,7.188405797101449,0,0.0,0
16903,61,1,363.2,50,6.485714285714286,4.410714285714286,0,0.0,0
16904,61,7,1570.81,204,6.1359765625,3.640625,456,76.0,2
16905,243,2,589.1,36,16.36388888888889,7.416666666666667,396,396.0,2
16906,188,2,293.99,26,10.888518518518518,6.0,32,32.0,0
16907,60,2,449.69,56,7.02640625,2.125,394,394.0,2
16910,93,3,433.3,159,2.4480225988700566,1.6271186440677967,120,60.0,2
16912,30,4,1017.0,38,26.763157894736842,11.578947368421053,245,81.66666666666667,2
16914,275,1,183.76,25,6.125333333333333,3.7333333333333334,0,0.0,0
16915,221,3,340.49,27,12.160357142857142,1.8928571428571428,121,60.5,0
16916,667,1,196.43,48,4.008775510204082,2.0816326530612246,0,0.0,0
16917,130,1,391.52,9,43.50222222222222,25.77777777777778,0,0.0,0
16918,154,4,755.24,71,7.949894736842105,5.578947368421052,125,41.666666666666664,0
16919,7,5,1010.08,77,8.347768595041323,4.7190082644628095,540,135.0,2
16921,92,1,154.18,50,2.8032727272727276,2.8,0,0.0,0
16923,65,9,4035.95,194,12.691666666666666,5.845911949685535,298,37.25,2
16924,184,1,252.54,24,10.522499999999999,3.5,0,0.0,0
16926,639,1,230.25,14,16.446428571428573,2.5,0,0.0,0
16927,130,1,123.35,3,41.11666666666667,7.666666666666667,0,0.0,0
16928,33,8,1074.3899999999999,26,13.95311688311688,10.402597402597403,664,94.85714285714286,2
16929,157,4,740.6,39,15.429166666666667,12.458333333333334,118,39.333333333333336,0
16930,304,2,205.45000000000002,28,6.848333333333334,6.233333333333333,0,0.0,0
16931,68,7,1383.65,218,5.182209737827716,3.438202247191011,510,85.0,2
16933,121,1,338.5,24,14.104166666666666,6.708333333333333,0,0.0,0
16938,5,3,2701.9300000000003,212,11.546709401709403,10.760683760683762,328,164.0,2
16942,183,5,1006.39,96,7.454740740740741,2.911111111111111,96,24.0,0
16943,6,1,172.1,5,34.42,4.0,0,0.0,0
16945,1,9,1939.8,85,17.961111111111112,10.666666666666666,304,38.0,2
16949,158,3,773.58,25,30.9432,14.2,61,30.5,0
16950,156,2,778.41,26,28.83,12.481481481481481,360,360.0,2
16951,131,1,1053.79,70,15.054142857142857,15.228571428571428,0,0.0,0
16953,91,1,20.8,1,20.8,10.0,0,0.0,0
16954,62,4,910.2,16,45.510000000000005,22.0,239,79.66666666666667,2
16955,127,4,518.67,18,20.746799999999997,10.64,570,190.0,2
16957,283,1,114.84,4,28.71,16.0,0,0.0,0
16960,62,3,507.05,92,5.02029702970297,3.00990099009901,278,139.0,2
16963,219,1,110.55000000000001,7,15.792857142857144,5.0,0,0.0,0
16966,333,1,385.79999999999995,3,128.6,92.0,0,0.0,0
16967,280,1,319.02,21,15.19142857142857,15.857142857142858,0,0.0,0
16968,213,1,186.12,16,11.6325,14.25,0,0.0,0
16969,339,1,397.36,27,14.717037037037038,14.37037037037037,0,0.0,0
16971,334,1,357.21,40,8.712439024390243,1.7560975609756098,0,0.0,0
16979,61,2,534.38,22,20.553076923076922,8.923076923076923,121,121.0,2
16982,62,1,384.06,22,17.457272727272727,8.272727272727273,0,0.0,0
16983,5,3,726.5,61,10.090277777777779,5.416666666666667,573,286.5,2
16984,2,2,4459.52,354,11.148800000000001,5.95,334,334.0,2
16985,2,4,1977.98,26,53.45891891891892,15.783783783783784,216,72.0,2
16986,61,2,1873.2,3,624.4,346.6666666666667,29,29.0,0
16987,181,1,223.68,18,10.651428571428571,3.5238095238095237,0,0.0,0
16988,243,1,126.12,7,18.017142857142858,6.142857142857143,0,0.0,0
16989,4,4,1029.3,7,102.92999999999999,117.0,300,100.0,2
16990,220,1,179.0,1,179.0,100.0,0,0.0,0
16992,275,2,728.71,40,17.77341463414634,10.317073170731707,30,30.0,0
16996,64,3,1087.02,11,45.2925,16.25,65,32.5,0
16997,284,1,78.0,4,19.5,10.0,0,0.0,0
16998,131,1,90.0,1,90.0,24.0,0,0.0,0
17001,90,4,1376.78,41,25.032363636363637,14.145454545454545,161,53.666666666666664,2
17002,128,1,480.46000000000004,13,36.95846153846154,12.0,0,0.0,0
17004,124,1,905.6,25,36.224000000000004,22.16,0,0.0,0
17006,121,2,355.91,13,25.42214285714286,7.714285714285714,91,91.0,0
17007,97,2,250.66,13,19.28153846153846,11.692307692307692,59,59.0,0
17011,91,1,270.9,15,18.06,12.4,0,0.0,0
17014,153,3,583.4300000000001,63,8.103194444444446,3.375,180,90.0,2
17015,30,2,793.13,138,5.665214285714286,5.892857142857143,127,127.0,2
17017,152,5,2164.22,38,36.68169491525423,27.423728813559322,514,128.5,2
17019,547,1,358.82,48,7.322857142857143,4.551020408163265,0,0.0,0
17022,122,1,71.0,7,10.142857142857142,15.428571428571429,0,0.0,0
17024,218,2,56.25,1,28.125,22.5,117,117.0,0
17025,62,3,357.77,8,39.75222222222222,26.11111111111111,635,317.5,2
17026,158,2,154.82999999999998,4,38.707499999999996,24.25,420,420.0,2
17027,342,1,13.2,2,6.6,3.0,0,0.0,0
17030,154,1,146.87,11,13.351818181818182,13.272727272727273,0,0.0,0
17031,126,1,225.95,13,17.38076923076923,9.615384615384615,0,0.0,0
17033,97,1,300.29999999999995,6,50.04999999999999,11.0,0,0.0,0
17035,129,2,433.53000000000003,27,15.483214285714286,8.178571428571429,213,213.0,2
17038,91,1,112.4,22,5.109090909090909,1.2727272727272727,0,0.0,0
17042,64,4,814.4,70,9.695238095238095,10.357142857142858,125,41.666666666666664,2
17043,153,1,641.36,31,20.68903225806452,7.935483870967742,0,0.0,0
17045,187,2,148.35,6,24.724999999999998,5.833333333333333,3,3.0,0
17046,218,1,642.02,22,29.182727272727274,23.181818181818183,0,0.0,0
17048,10,2,760.4,36,20.010526315789473,11.157894736842104,301,301.0,2
17049,97,5,2672.37,114,19.943059701492537,8.514925373134329,120,30.0,2
17050,191,4,2524.7,144,11.270982142857141,5.669642857142857,90,30.0,2
17052,30,1,399.09,72,4.808313253012048,3.0240963855421685,0,0.0,0
17053,337,1,498.48,13,38.34461538461539,9.384615384615385,0,0.0,0
17054,30,2,463.08,32,14.032727272727271,11.636363636363637,98,98.0,2
17059,61,2,1565.65,211,5.953041825095057,3.961977186311787,516,516.0,2
17061,220,1,484.12000000000006,2,242.06000000000003,98.0,0,0.0,0
17062,455,2,289.39,32,7.615526315789474,6.473684210526316,123,123.0,0
17064,1,2,711.5,37,18.243589743589745,6.256410256410256,64,64.0,2
17068,184,6,1139.8,48,15.830555555555556,7.125,363,72.6,2
17069,30,5,1826.93,84,18.453838383838384,10.373737373737374,668,167.0,2
17071,2,5,1587.3500000000001,75,17.637222222222224,9.188888888888888,282,70.5,2
17076,38,3,841.0799999999999,17,33.6432,11.8,386,193.0,2
17078,274,2,378.2,28,13.507142857142856,28.142857142857142,0,0.0,0
17082,183,1,1366.91,57,23.980877192982458,12.859649122807017,0,0.0,0
17083,100,1,691.36,20,34.568,18.6,0,0.0,0
17084,244,2,2747.9900000000002,146,18.44288590604027,11.422818791946309,0,0.0,0
17085,125,3,1040.99,95,8.32792,4.28,239,119.5,2
17086,91,4,1482.51,68,18.765949367088606,19.0126582278481,210,70.0,2
17088,30,2,622.5600000000001,36,16.383157894736843,7.657894736842105,36,36.0,0
17090,2,3,1023.2,37,24.361904761904764,10.619047619047619,302,151.0,2
17091,122,7,2727.4900000000002,80,20.82053435114504,9.030534351145038,395,65.83333333333333,2
17092,161,2,629.32,42,12.586400000000001,7.8,55,55.0,0
17095,101,1,313.15,16,19.571875,8.9375,0,0.0,0
17096,1,1,263.61,9,29.290000000000003,7.444444444444445,0,0.0,0
17097,152,2,318.87,89,3.428709677419355,1.7096774193548387,303,303.0,2
17101,61,1,471.0,8,58.875,32.0,0,0.0,0
17105,192,2,665.78,80,7.397555555555555,7.7,86,86.0,0
17107,156,4,6209.12,165,29.85153846153846,13.04326923076923,34,11.333333333333334,2
17109,61,3,307.53,52,5.395263157894736,4.228070175438597,92,46.0,2
17114,101,4,469.97,62,5.948987341772153,2.0253164556962027,149,49.666666666666664,2
17115,66,2,527.48,20,25.11809523809524,9.80952380952381,266,266.0,2
17119,31,2,606.91,35,17.340285714285713,9.542857142857143,150,150.0,2
17122,3,1,138.32,7,19.759999999999998,11.428571428571429,0,0.0,0
17123,338,1,345.29999999999995,9,38.36666666666666,27.333333333333332,0,0.0,0
17124,158,1,294.24,31,9.491612903225807,4.161290322580645,0,0.0,0
17126,65,4,689.73,148,3.6883957219251338,3.192513368983957,299,99.66666666666667,2
17128,101,1,157.09,14,11.220714285714285,5.428571428571429,0,0.0,0
17131,183,2,1180.73,54,19.044032258064515,7.32258064516129,60,60.0,0
17133,160,3,2194.9700000000003,7,243.88555555555558,119.44444444444444,147,73.5,0
17135,303,3,400.0,14,25.0,33.5,336,168.0,0
17138,99,1,380.5,24,15.854166666666666,5.25,0,0.0,0
17139,2,5,4587.38,172,21.638584905660377,11.566037735849056,332,83.0,2
17140,190,1,454.12,16,25.22888888888889,16.444444444444443,0,0.0,0
17144,120,1,388.68,25,15.5472,5.28,0,0.0,0
17147,343,1,409.5,18,22.75,13.88888888888889,0,0.0,0
17157,302,1,157.54000000000002,5,31.508000000000003,14.0,0,0.0,0
17158,153,1,568.42,28,20.300714285714285,11.321428571428571,0,0.0,0
17160,7,3,1599.98,84,13.675042735042735,11.692307692307692,241,120.5,2
17162,30,9,1417.08,78,16.288275862068964,9.482758620689655,278,34.75,2
17164,34,6,1721.51,70,17.2151,10.59,119,23.8,2
17166,334,1,78.75,2,39.375,10.5,0,0.0,0
17169,96,1,308.68,18,17.14888888888889,5.666666666666667,0,0.0,0
17173,1,3,1239.16,19,37.550303030303034,12.606060606060606,241,120.5,2
17174,189,1,59.9,4,14.975,10.25,0,0.0,0
17175,5,1,302.62,13,23.27846153846154,14.0,0,0.0,0
17180,7,2,307.36,41,7.496585365853659,8.439024390243903,0,0.0,0
17181,698,1,155.52,2,77.76,108.0,0,0.0,0
17183,153,2,1343.8400000000001,15,63.99238095238096,19.904761904761905,149,149.0,2
17186,62,1,72.0,1,72.0,100.0,0,0.0,0
17188,61,3,1252.38,29,40.399354838709684,21.322580645161292,302,151.0,2
17190,1,1,249.74,18,13.874444444444444,8.88888888888889,0,0.0,0
17191,30,7,2093.68,163,8.871525423728812,4.940677966101695,517,86.16666666666667,2
17193,1,3,190.96,6,27.28,9.714285714285714,242,121.0,2
17194,38,1,10.0,1,10.0,1.0,0,0.0,0
17197,61,1,1013.01,29,34.93137931034483,6.586206896551724,0,0.0,0
17198,455,2,521.66,73,6.774805194805195,3.142857142857143,183,183.0,0
17203,62,4,2260.81,100,18.232338709677418,13.153225806451612,182,60.666666666666664,2
17204,7,1,461.25,11,41.93181818181818,10.818181818181818,0,0.0,0
17211,5,3,808.47,65,11.22875,6.222222222222222,573,286.5,2
17213,486,1,312.90000000000003,15,20.860000000000003,6.133333333333334,0,0.0,0
17214,62,3,488.07,48,9.57,2.6470588235294117,221,110.5,2
17218,32,6,1086.14,102,6.465119047619048,2.8095238095238093,514,102.8,2
17219,122,1,114.23,24,4.5692,3.56,0,0.0,0
17220,187,6,1142.75,139,6.842814371257485,4.365269461077844,237,47.4,2
17221,274,2,334.48,59,5.39483870967742,4.629032258064516,27,27.0,0
17222,215,1,328.65,27,12.17222222222222,4.518518518518518,0,0.0,0
17223,312,2,416.89,43,8.685208333333334,2.2916666666666665,235,235.0,2
17226,253,1,393.49,21,18.73761904761905,19.333333333333332,0,0.0,0
17227,62,2,249.36,13,13.853333333333333,16.5,484,484.0,2
17228,154,4,911.64,75,10.24314606741573,7.146067415730337,512,170.66666666666666,2
17229,246,1,161.05,15,10.736666666666668,5.133333333333334,0,0.0,0
17230,312,1,675.0,16,42.1875,12.375,0,0.0,0
17231,128,4,1341.39,151,6.210138888888889,3.412037037037037,179,59.666666666666664,2
17232,152,1,209.73,18,11.651666666666666,5.111111111111111,0,0.0,0
17233,244,1,190.88,25,7.6352,5.24,0,0.0,0
17234,66,1,149.89000000000001,14,10.706428571428573,3.9285714285714284,0,0.0,0
17235,667,1,341.9,10,34.19,12.6,0,0.0,0
17236,37,2,244.73000000000002,22,10.197083333333333,5.666666666666667,327,327.0,2
17238,30,8,1955.9,190,7.353007518796993,3.1954887218045114,608,86.85714285714286,2
17242,5,1,709.44,29,24.46344827586207,14.172413793103448,0,0.0,0
17243,30,13,4289.41,116,22.340677083333333,8.572916666666666,548,45.666666666666664,2
17248,33,1,318.65,68,4.618115942028985,3.0869565217391304,0,0.0,0
17250,182,1,219.32,32,6.646060606060606,2.9393939393939394,0,0.0,0
17251,364,1,269.83,37,7.2927027027027025,2.918918918918919,0,0.0,0
17252,188,1,337.01,85,3.9648235294117646,2.235294117647059,0,0.0,0
17254,213,1,102.13,57,1.791754385964912,1.7719298245614035,0,0.0,0
17259,547,1,367.95,74,4.48719512195122,3.1219512195121952,0,0.0,0
17262,486,1,268.86,2,134.43,37.0,0,0.0,0
17265,5,1,377.84000000000003,72,5.105945945945947,2.891891891891892,0,0.0,0
17266,152,2,183.52,44,3.277142857142857,2.25,29,29.0,0
17267,246,2,317.2,37,8.572972972972973,4.27027027027027,0,0.0,0
17268,4,3,311.48,3,77.87,103.0,125,62.5,0
17274,244,1,107.82,24,4.312799999999999,3.08,0,0.0,0
17278,7,1,246.04,15,16.402666666666665,11.933333333333334,0,0.0,0
17282,337,1,687.0,5,137.4,183.2,0,0.0,0
17284,33,3,1147.52,188,5.543574879227053,4.265700483091788,129,64.5,2
17287,341,3,367.94,30,9.944324324324324,6.162162162162162,326,163.0,0
17288,341,1,127.30000000000001,6,21.21666666666667,18.333333333333332,0,0.0,0
17289,5,3,931.02,86,8.952115384615384,4.9326923076923075,178,89.0,2
17290,182,1,164.18,44,3.6484444444444444,2.7333333333333334,0,0.0,0
17291,253,1,550.8000000000001,1,550.8000000000001,72.0,0,0.0,0
17293,1,7,1257.58,82,11.97695238095238,7.085714285714285,331,55.166666666666664,2
17295,30,3,547.0,53,8.044117647058824,4.3088235294117645,153,76.5,2
17298,156,1,107.63999999999999,4,26.909999999999997,33.0,0,0.0,0
17299,32,1,297.36,26,11.436923076923078,12.26923076923077,0,0.0,0
17302,94,3,876.8100000000001,43,19.06108695652174,9.630434782608695,67,33.5,0
17306,130,5,2361.3,10,147.58125,195.125,206,51.5,0
17309,216,1,82.75,11,6.895833333333333,3.4166666666666665,0,0.0,0
17312,156,2,399.5,11,30.73076923076923,21.23076923076923,122,122.0,0
17313,122,1,2328.84,24,97.03500000000001,58.416666666666664,0,0.0,0
17314,1,3,1348.75,85,15.68313953488372,13.104651162790697,342,171.0,2
17315,6,14,2397.43,101,15.368141025641025,12.198717948717949,333,25.615384615384617,2
17317,32,1,2027.94,7,289.7057142857143,86.57142857142857,0,0.0,0
17320,547,1,450.92,22,20.496363636363636,9.545454545454545,0,0.0,0
17321,276,2,657.16,94,6.637979797979797,3.676767676767677,56,56.0,0
17323,92,3,412.71,64,5.033048780487805,3.902439024390244,64,32.0,0
17324,10,2,702.23,17,41.307647058823534,35.64705882352941,475,475.0,2
17325,252,1,96.8,6,16.133333333333333,10.0,0,0.0,0
17330,276,1,264.9,5,52.98,20.0,0,0.0,0
17331,125,1,175.2,1,175.2,16.0,0,0.0,0
17334,70,2,307.02,11,27.91090909090909,28.636363636363637,183,183.0,2
17337,5,4,1981.06,421,3.802418426103647,2.3934740882917467,306,102.0,2
17338,10,2,1367.08,124,9.627323943661972,4.549295774647887,328,328.0,2
17339,185,2,243.36,9,27.040000000000003,16.88888888888889,269,269.0,2
17340,33,6,9190.58,213,30.13304918032787,15.131147540983607,452,90.4,2
17341,187,3,682.29,147,4.3457961783439485,2.821656050955414,298,149.0,2
17345,155,1,155.8,13,11.984615384615385,8.923076923076923,0,0.0,0
17346,1,5,842.57,144,4.898662790697674,3.4244186046511627,696,174.0,2
17348,30,2,318.38,79,3.5773033707865167,3.595505617977528,214,214.0,2
17350,333,2,394.98,10,39.498000000000005,15.2,0,0.0,0
17351,38,2,358.45,9,32.586363636363636,4.454545454545454,236,236.0,2
17353,126,2,1740.0,5,217.5,150.0,179,179.0,2
17356,343,1,178.22,19,9.38,8.736842105263158,0,0.0,0
17358,100,1,119.15,17,7.008823529411765,2.6470588235294117,0,0.0,0
17360,127,1,320.9,53,5.629824561403509,2.8771929824561404,0,0.0,0
17361,188,1,218.92,15,13.6825,3.1875,0,0.0,0
17362,284,1,150.0,12,12.5,6.333333333333333,0,0.0,0
17364,10,6,2645.79,166,12.599,7.633333333333334,292,58.4,2
17365,40,2,742.66,75,9.400759493670886,9.012658227848101,0,0.0,0
17368,153,3,750.87,34,22.084411764705884,22.941176470588236,40,20.0,0
17370,124,1,117.36,9,13.04,15.555555555555555,0,0.0,0
17372,62,4,665.95,134,4.723049645390072,3.0567375886524824,302,100.66666666666667,2
17374,220,2,495.77,24,17.706071428571427,3.0357142857142856,62,62.0,0
17376,343,1,105.85,13,8.142307692307693,2.6923076923076925,0,0.0,0
17377,32,10,2168.39,141,9.55237885462555,5.110132158590308,665,73.88888888888889,2
17381,3,22,17101.25,39,190.01388888888889,219.34444444444443,664,31.61904761904762,2
17382,215,1,65.4,2,32.7,12.5,0,0.0,0
17383,212,1,193.39000000000001,49,3.946734693877551,3.020408163265306,0,0.0,0
17384,250,1,227.65,3,75.88333333333334,14.333333333333334,0,0.0,0
17386,302,3,1145.02,18,57.251,51.3,33,16.5,0
17387,183,1,309.14,18,17.174444444444443,12.444444444444445,0,0.0,0
17388,6,1,381.6,1,381.6,360.0,0,0.0,0
17389,10,16,20486.0,37,191.45794392523365,47.12149532710281,324,21.6,2
17392,192,1,145.5,13,11.192307692307692,7.615384615384615,0,0.0,0
17394,250,1,203.86999999999998,4,50.967499999999994,60.25,0,0.0,0
17396,276,2,2431.5,6,270.1666666666667,78.44444444444444,363,363.0,2
17400,217,1,791.22,93,8.073673469387755,4.969387755102041,0,0.0,0
17402,91,5,1285.95,30,35.72083333333333,10.333333333333334,486,121.5,2
17403,275,1,263.92,32,8.2475,3.46875,0,0.0,0
17404,6,6,6435.38,37,156.96048780487806,175.17073170731706,241,48.2,2
17405,4,2,541.71,54,9.849272727272728,9.054545454545455,116,116.0,2
17406,71,3,2184.42,99,19.67945945945946,7.027027027027027,415,207.5,2
17409,127,2,771.85,13,59.37307692307692,8.076923076923077,93,93.0,0
17410,1,4,978.38,50,18.46,8.79245283018868,302,100.66666666666667,2
17412,31,4,685.46,28,19.58457142857143,9.82857142857143,635,211.66666666666666,2
17414,127,1,598.0,5,119.6,276.0,0,0.0,0
17416,61,2,3129.32,133,20.862133333333336,13.626666666666667,221,221.0,2
17419,130,6,1844.81,81,20.052282608695652,9.684782608695652,386,77.2,2
17420,698,1,259.55,8,28.83888888888889,14.555555555555555,0,0.0,0
17422,5,3,1084.65,54,16.68692307692308,18.6,276,138.0,2
17423,189,1,449.42,11,40.85636363636364,28.545454545454547,0,0.0,0
17425,62,1,688.97,42,16.40404761904762,8.833333333333334,0,0.0,0
17426,93,4,2951.91,127,17.570892857142855,10.708333333333334,239,79.66666666666667,2
17428,7,16,8641.94,132,56.11649350649351,33.993506493506494,540,36.0,2
17429,158,3,524.9200000000001,36,13.459487179487182,16.0,120,60.0,0
17430,153,2,265.76,14,18.982857142857142,13.571428571428571,301,301.0,2
17432,302,1,175.89,15,11.725999999999999,7.666666666666667,0,0.0,0
17433,2,1,303.15999999999997,53,5.6140740740740736,3.425925925925926,0,0.0,0
17434,152,2,635.08,33,19.244848484848486,13.93939393939394,150,150.0,2
17436,121,1,93.89999999999999,5,18.779999999999998,8.4,0,0.0,0
17440,187,3,186.42000000000002,3,37.284000000000006,49.2,2,1.0,0
17442,64,4,1553.55,72,16.88641304347826,11.08695652173913,216,72.0,2
17443,250,1,534.24,1,534.24,504.0,0,0.0,0
17444,34,1,1217.64,77,15.813506493506495,13.324675324675324,0,0.0,0
17446,312,1,68.10000000000001,5,13.620000000000001,20.4,0,0.0,0
17449,152,3,937.24,95,7.94271186440678,3.4237288135593222,189,94.5,2
17450,4,11,35824.22,63,341.1830476190476,119.88571428571429,512,51.2,2
17451,121,1,294.18,13,22.62923076923077,11.846153846153847,0,0.0,0
17453,184,1,341.99999999999994,9,37.99999999999999,17.77777777777778,0,0.0,0
17456,455,1,249.86,17,14.69764705882353,13.058823529411764,0,0.0,0
17457,217,4,1370.5,14,76.13888888888889,37.888888888888886,123,41.0,0
17459,62,1,300.39,76,3.9524999999999997,2.986842105263158,0,0.0,0
17460,185,3,230.15,8,25.572222222222223,9.444444444444445,512,256.0,2
17461,61,1,382.56,47,8.139574468085106,9.25531914893617,0,0.0,0
17462,62,1,212.28,13,16.32923076923077,5.538461538461538,0,0.0,0
17464,248,1,289.96000000000004,9,32.21777777777778,24.444444444444443,0,0.0,0
17469,218,1,440.71,23,19.161304347826086,8.217391304347826,0,0.0,0
17470,189,4,816.47,54,14.077068965517242,21.982758620689655,328,109.33333333333333,2
17472,339,1,259.27,60,4.321166666666667,2.816666666666667,0,0.0,0
17481,155,3,838.03,48,14.964821428571428,14.589285714285714,119,59.5,0
17483,95,2,294.40000000000003,13,19.62666666666667,9.533333333333333,119,119.0,2
17489,1,2,376.64,28,12.987586206896552,14.758620689655173,34,34.0,0
17490,90,4,1077.82,29,33.681875,21.8125,93,31.0,0
17491,121,5,1723.93,35,35.91520833333333,20.416666666666668,396,99.0,2
17492,221,1,374.57,12,31.214166666666667,12.916666666666666,0,0.0,0
17495,302,2,497.56,21,18.42814814814815,8.481481481481481,32,32.0,0
17500,61,1,288.0,3,96.0,2.3333333333333335,0,0.0,0
17501,281,2,288.6,18,16.033333333333335,8.88888888888889,0,0.0,0
17502,61,1,226.60000000000002,11,20.6,8.545454545454545,0,0.0,0
17503,152,2,558.96,36,14.709473684210527,12.789473684210526,181,181.0,2
17504,189,1,251.75,13,19.365384615384617,16.0,0,0.0,0
17505,338,1,658.85,26,25.340384615384615,11.038461538461538,0,0.0,0
17507,283,1,340.56,44,7.568,4.933333333333334,0,0.0,0
17508,252,1,387.31,22,17.605,13.136363636363637,0,0.0,0
17509,62,7,5200.5,75,16.66826923076923,9.666666666666666,91,15.166666666666666,2
17511,7,15,49126.08,308,97.6661630218688,63.866799204771375,691,49.357142857142854,2
17512,30,5,1635.27,41,28.194310344827585,28.362068965517242,190,47.5,2
17514,278,1,208.65,40,5.2162500000000005,3.375,0,0.0,0
17515,122,1,67.65,10,6.765000000000001,2.3,0,0.0,0
17516,3,2,281.02,45,5.735102040816326,3.2653061224489797,186,186.0,2
17517,253,1,153.94,11,13.994545454545454,9.272727272727273,0,0.0,0
17519,547,1,335.3,18,18.62777777777778,10.222222222222221,0,0.0,0
17521,61,2,563.65,33,15.233783783783784,10.891891891891891,153,153.0,2
17522,96,3,845.02,54,13.629354838709677,12.274193548387096,123,61.5,2
17526,213,2,549.9,14,39.278571428571425,15.0,241,241.0,2
17527,220,1,292.11,7,41.730000000000004,8.142857142857142,0,0.0,0
17528,1,3,1041.13,51,18.26543859649123,11.596491228070175,120,60.0,2
17530,120,2,515.67,97,5.006504854368932,3.5145631067961167,333,333.0,2
17531,307,1,296.7,14,21.192857142857143,9.714285714285714,0,0.0,0
17535,252,1,164.4,13,12.646153846153847,10.461538461538462,0,0.0,0
17537,61,2,887.67,74,11.99554054054054,9.445945945945946,38,38.0,2
17550,68,1,156.22,28,5.579285714285715,2.107142857142857,0,0.0,0
17552,62,3,315.02,13,22.50142857142857,11.0,604,302.0,2
17553,306,1,1487.6,2,743.8,524.0,0,0.0,0
17554,31,3,925.9,18,31.92758620689655,29.655172413793103,90,45.0,0
17555,101,1,195.45,48,3.9887755102040816,3.183673469387755,0,0.0,0
17560,157,3,531.0,11,40.84615384615385,38.30769230769231,155,77.5,0
17562,64,2,235.3,10,18.1,12.692307692307692,123,123.0,2
17566,332,1,474.95,70,5.86358024691358,2.7160493827160495,0,0.0,0
17567,124,4,2061.73,75,25.771625,16.05,542,180.66666666666666,2
17569,40,1,344.14,29,11.866896551724137,5.482758620689655,0,0.0,0
17571,161,1,75.6,2,37.8,36.0,0,0.0,0
17572,336,2,114.60000000000001,5,19.1,8.0,361,361.0,2
17573,61,2,373.1,23,15.545833333333334,12.583333333333334,94,94.0,2
17574,37,1,185.65,8,23.20625,9.625,0,0.0,0
17576,3,9,1942.01,155,9.56655172413793,5.5911330049261085,451,56.375,2
17578,219,1,143.45999999999998,5,28.691999999999997,27.6,0,0.0,0
17579,213,1,178.04,31,5.395151515151515,3.878787878787879,0,0.0,0
17580,341,1,47.7,1,47.7,6.0,0,0.0,0
